UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
53977388,222,3000,ירושלים,ישיבה - שער חכמה,,13,5340,220059.12812700000,633057.95829400001,0,,220059.12812700000,633057.95829400001
53976251,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220232.21932700000,632652.45719400002,0,,220232.21932700000,632652.45719400002
54017022,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221190.50582699999,632652.81599399995,0,,221190.50582699999,632652.81599399995
53980597,222,6100,בני ברק,כולל - מגן אברהם,,13,5340,185116.18432700000,664629.14989400003,0,,185116.18432700000,664629.14989400003
53972811,222,6100,בני ברק,ישיבת - הליכות משה,,13,5340,184259.91402699999,666909.42739400000,0,,184259.91402699999,666909.42739400000
53974556,222,9000,באר שבע,ישיבה,Yeshiva,13,5340,179572.08312699999,572147.73779399996,0,,179572.08312699999,572147.73779399996
54015382,222,3000,ירושלים,ישיבת - מעלות חיים,,13,5340,217542.81952700001,630310.84609400004,0,,217542.81952700001,630310.84609400004
53970607,222,3000,ירושלים,ישיבת - בני שמואל,,13,5340,217455.44152699999,630707.35939400003,0,,217455.44152699999,630707.35939400003
54014739,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221074.76872699999,632807.03749400005,0,,221074.76872699999,632807.03749400005
53980624,222,9000,באר שבע,ישיבת - נווה יוסף,,13,5340,177181.59252700000,573507.43839400006,0,,177181.59252700000,573507.43839400006
54015515,222,3000,ירושלים,ישיבת - בני הישיבות,,13,5340,223561.17592700000,638431.73309400002,0,,223561.17592700000,638431.73309400002
53973493,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220788.20292700001,633231.85419400001,0,,220788.20292700001,633231.85419400001
53973500,222,9100,נהרייה,ישיבה,Yeshiva,13,5340,210055.30532700001,768093.55609400000,0,,210055.30532700001,768093.55609400000
53981192,222,2610,בית שמש,ישיבת - עטרת שלמה,,13,5340,199290.69632700001,624486.14939399995,0,,199290.69632700001,624486.14939399995
53972069,222,70,אשדוד,"כולל - חב""ד",,13,5340,167120.09602699999,634639.38009400002,0,,167120.09602699999,634639.38009400002
53973819,222,6100,בני ברק,ישיבת - אורחות חיים,,13,5340,184852.12552700000,666533.31649400003,0,,184852.12552700000,666533.31649400003
53974384,222,3000,ירושלים,ישיבת - מקדש המלך שלמה,,13,5340,220689.65802700000,635056.10219400004,0,,220689.65802700000,635056.10219400004
53975587,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,217985.12882700001,629993.14069399994,0,,217985.12882700001,629993.14069399994
53981214,222,3000,ירושלים,ישיבת - תפארת יעקב,,13,5340,220522.30062699999,633952.68959400000,0,,220522.30062699999,633952.68959400000
53980685,222,70,אשדוד,כולל - בית מאיר,,13,5340,167876.37722699999,633132.28209400002,0,,167876.37722699999,633132.28209400002
54014758,222,6100,בני ברק,ישיבת - בית דוד,,13,5340,184181.67162700000,665425.07659399998,0,,184181.67162700000,665425.07659399998
54014774,222,812,שלומי,ישיבה,Yeshiva,13,5340,214294.54522700000,774992.57659399998,0,,214294.54522700000,774992.57659399998
53972840,222,1309,אלעד,ישיבה - עטרת שלמה,Ateret Shlomo Yeshiva,13,5340,195379.97632700001,661571.44409400003,0,,195379.97632700001,661571.44409400003
53976767,222,0,,ישיבה - מדרש יחיאל,Midrash Yehiel Yeshiva,13,5340,210265.28412699999,622189.06419399998,0,,210265.28412699999,622189.06419399998
53972268,222,3000,ירושלים,ישיבה - חיי משה,,13,5340,219233.66562700001,633187.18859399995,2014,2015-07,219233.66562700001,633187.18859399995
53974018,222,70,אשדוד,ישיבת - מלכות התורה,,13,5340,168314.40222700001,633370.95569400000,0,,168314.40222700001,633370.95569400000
54016140,222,246,נתיבות,ישיבת - בני עקיבא נתיבות,,13,5340,161119.87892700001,592707.41009400005,0,,161119.87892700001,592707.41009400005
53975684,222,0,,פנימיה לישיבה,Yeshiva Boarding School,13,5340,211570.33672699999,622665.66529399995,0,,211570.33672699999,622665.66529399995
53975686,222,922,רכסים,ישיבה,Yeshiva,13,5340,210101.67482700001,739185.85209399997,0,,210101.67482700001,739185.85209399997
53971746,222,8000,צפת,"ישיבת - בית מנחם חב""ד",,13,5340,246573.06362700000,764177.56039400003,0,,246573.06362700000,764177.56039400003
53972147,222,6100,בני ברק,ישיבת - שעורי תורה,,13,5340,184518.53392700001,667054.58679400000,0,,184518.53392700001,667054.58679400000
54014702,222,6100,בני ברק,ישיבת - נר לאור חיים,,13,5340,185071.47842699999,666994.93779400003,0,,185071.47842699999,666994.93779400003
53972760,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220380.68502700000,629967.41109399998,0,,220380.68502700000,629967.41109399998
53973326,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221257.95442699999,632917.89199399995,0,,221257.95442699999,632917.89199399995
54016145,222,6100,בני ברק,כולל - תפארת צבי,,13,5340,184341.47382700001,665495.81009399996,0,,184341.47382700001,665495.81009399996
53974869,222,2600,אילת,ישיבת - ניצוצות אורה,,13,5340,194350.80012699999,385669.41769400000,0,,194350.80012699999,385669.41769400000
53973850,222,6100,בני ברק,ישיבת - קרית מלך,,13,5340,184054.57322699999,665680.02349399996,0,,184054.57322699999,665680.02349399996
53970812,222,3000,ירושלים,ישיבת - והיכל שלמה,,13,5340,219959.21202700000,629381.27719399997,0,,219959.21202700000,629381.27719399997
53975080,222,3000,ירושלים,כולל - חבד,,13,5340,217939.07082699999,632568.89239399997,0,,217939.07082699999,632568.89239399997
53973864,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220016.71472700001,632406.97339399997,0,,220016.71472700001,632406.97339399997
53969601,222,3000,ירושלים,מוסדות אוהל שמעון מערלוי,,13,5340,220613.64022700000,633967.35859399999,0,,220613.64022700000,633967.35859399999
54015436,222,6100,בני ברק,ישיבת - פוניבז נפש חיים,,13,5340,185139.85852700000,665355.53839400003,0,,185139.85852700000,665355.53839400003
53970830,222,6100,בני ברק,ישיבת - שערי תבונה,,13,5340,185075.28982700000,665274.27719399997,0,,185075.28982700000,665274.27719399997
53970019,222,622,עין צורים,מרכז ישיבת יעקב הרצוג,,13,5340,173316.52362699999,622854.23499400006,2014,2015-07,173316.52362699999,622854.23499400006
53970028,222,4000,חיפה,כולל - בית אברהם,,13,5340,205456.90952700001,748726.84889400005,0,,205456.90952700001,748726.84889400005
54015506,222,1137,קריית יערים,ישיבת - כתר דוד,,13,5340,209770.94022700001,634581.98569400003,0,,209770.94022700001,634581.98569400003
53974119,222,70,אשדוד,ישיבת - גרודנא,,13,5340,167631.49862699999,634170.46939400001,0,,167631.49862699999,634170.46939400001
53992505,222,6800,קריית אתא,כולל - יוסף חוכמה,,13,5340,210144.38152699999,745398.89469400002,0,,210144.38152699999,745398.89469400002
53989030,222,3000,ירושלים,ישיבת - שער אפרים,,13,5340,220416.19442700001,632760.80059400003,0,,220416.19442700001,632760.80059400003
53985493,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,219611.33202700000,634032.89199399995,0,,219611.33202700000,634032.89199399995
54019350,222,246,נתיבות,ישיבה - מעיינות שלמה,,13,5340,160183.15982700000,592508.63749400002,0,,160183.15982700000,592508.63749400002
53986959,222,3000,ירושלים,ישיבת - שם עולם,,13,5340,217514.78792700000,630345.46799399995,0,,217514.78792700000,630345.46799399995
53987998,222,6100,בני ברק,"ישיבת - חב""ד בית מנחם",,13,5340,184505.31192700000,666833.26099400001,0,,184505.31192700000,666833.26099400001
53987537,222,6500,חדרה,כולל,Kolel,13,5340,192137.41522699999,704171.21169400006,0,,192137.41522699999,704171.21169400006
53992343,222,1015,מבשרת ציון,ישיבה,Yeshiva,13,5340,213639.30532700001,633428.11459400004,0,,213639.30532700001,633428.11459400004
53993391,222,9100,נהרייה,כולל,Kolel,13,5340,210056.80532700001,768092.69009399996,0,,210056.80532700001,768092.69009399996
53992378,222,7900,פתח תקווה,ישיבת - אבא יוסף,,13,5340,190553.84132700000,667338.51429399999,0,,190553.84132700000,667338.51429399999
53984635,222,874,מגדל העמק,ישיבה - תורת חיים,,13,5340,222200.82652700000,731252.19789399998,0,,222200.82652700000,731252.19789399998
53988650,222,3000,ירושלים,ישיבת - אחינו,,13,5340,216628.04102700000,632694.19699400000,2014,2015-07,216628.04102700000,632694.19699400000
53986083,222,3000,ירושלים,ישיבת - אוהל שמעון,,13,5340,220702.65332700001,634415.73079399997,0,,220702.65332700001,634415.73079399997
54017805,222,6100,בני ברק,ישיבת - שתילי זיתים,,13,5340,184648.63972700000,664873.15729400003,0,,184648.63972700000,664873.15729400003
53992434,222,7900,פתח תקווה,ישיבה - התורה,,13,5340,191141.37902699999,664162.09399400000,0,,191141.37902699999,664162.09399400000
53983312,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221100.23732700001,632754.40689400001,0,,221100.23732700001,632754.40689400001
53987254,222,3000,ירושלים,ישיבת - תורה ושמחה,,13,5340,219727.57742700001,634004.06539400003,0,,219727.57742700001,634004.06539400003
53992474,222,70,אשדוד,ישיבת - פוניבז אשדוד,,13,5340,167638.00342699999,634209.95969399996,0,,167638.00342699999,634209.95969399996
53990252,222,6200,בת ים,ישיבת - אביב קדושת ציון,,13,5340,176778.52232700001,657458.41589399998,0,,176778.52232700001,657458.41589399998
53979657,222,3000,ירושלים,ישיבת - ברסלב,,13,5340,221116.70502699999,632873.45289399999,0,,221116.70502699999,632873.45289399999
53990827,222,6100,בני ברק,ישיבת - אור אברהם,,13,5340,184330.76312700001,665286.18769399996,0,,184330.76312700001,665286.18769399996
53989270,222,9000,באר שבע,ישיבת - המעיין רבנו חיים חורי,,13,5340,179530.00972700000,572213.18359399994,0,,179530.00972700000,572213.18359399994
53978627,222,6100,בני ברק,ישיבת - סטמר,,13,5340,184975.00012700001,665383.98849400005,0,,184975.00012700001,665383.98849400005
53980136,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220923.45162700000,633036.73569400003,0,,220923.45162700000,633036.73569400003
53977404,222,3000,ירושלים,ישיבה - חיי משה,,13,5340,219223.93852699999,633156.72589400003,0,,219223.93852699999,633156.72589400003
53981871,222,6100,בני ברק,כולל - משכנות יוסף,,13,5340,185367.54732700001,666431.11249400000,0,,185367.54732700001,666431.11249400000
53990837,222,7000,לוד,"ישיבת - חב""ד תומכי תמימים",,13,5340,188306.96142700000,650058.57849400002,0,,188306.96142700000,650058.57849400002
53990852,222,4000,חיפה,ישיבה - יחל ישראל סערט ויזניץ,,13,5340,200655.32672700001,744984.93769399996,0,,200655.32672700001,744984.93769399996
53988695,222,3000,ירושלים,בית רחמים,,13,5340,220665.24032700001,635674.07719400001,0,,220665.24032700001,635674.07719400001
53988703,222,0,,ישיבת - הסדר קרני שומרון,,13,5340,209373.62782699999,675512.15439399995,0,,209373.62782699999,675512.15439399995
53990891,222,7900,פתח תקווה,"ישיבה - הטכנולוגית אמי""ת",,13,5340,190508.48342700000,667136.79309399996,0,,190508.48342700000,667136.79309399996
53984063,222,6100,בני ברק,ישיבת - יד אזוב,,13,5340,185038.72952699999,665065.62459400005,0,,185038.72952699999,665065.62459400005
53984823,222,70,אשדוד,ישיבת - גור,,13,5340,168467.41562700001,633028.27769400005,0,,168467.41562700001,633028.27769400005
53978676,222,3000,ירושלים,ישיבת - תפארת התלמוד,,13,5340,220507.37402700001,633632.56749399996,0,,220507.37402700001,633632.56749399996
53983952,222,9100,נהרייה,ישיבת - משכן דוד,,13,5340,209930.21702700001,767103.28139400005,0,,209930.21702700001,767103.28139400005
53986368,222,2610,בית שמש,ישיבת - ארץ הצבי,,13,5340,199292.69632700001,624486.14939399995,0,,199292.69632700001,624486.14939399995
54018233,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221257.36522700000,632670.41589399998,0,,221257.36522700000,632670.41589399998
54018213,222,1061,נצרת עילית,ישיבת - שלומי אמונים,,13,5340,230747.28402699999,735134.02589399996,0,,230747.28402699999,735134.02589399996
53983105,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221105.93672699999,632910.44399399997,0,,221105.93672699999,632910.44399399997
53980485,222,3000,ירושלים,ישיבה - יקירי ירושליים,,13,5340,219956.60142699999,633094.34009399998,0,,219956.60142699999,633094.34009399998
53980526,222,0,,ישיבת - קהל עדת ירושלים,,13,5340,210888.62212700001,622329.80299400003,0,,210888.62212700001,622329.80299400003
53981413,222,6100,בני ברק,ישיבה - רבינו חיים עוזר,,13,5340,184968.33952700000,665051.27199399995,0,,184968.33952700000,665051.27199399995
53980772,222,3000,ירושלים,מרכז תורני בית יעקב,,13,5340,220691.27612699999,635674.81979400001,0,,220691.27612699999,635674.81979400001
53980832,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220248.64952700000,632626.87609399995,0,,220248.64952700000,632626.87609399995
54019600,222,696,"כפר חב""ד",בית ספר - לדפוס יד החמישה,,13,5340,185371.13052700000,654894.97979400004,0,,185371.13052700000,654894.97979400004
53980556,222,4000,חיפה,ישיבת - תפארת ישראל,,13,5340,200192.73752699999,745565.55369400000,0,,200192.73752699999,745565.55369400000
53979932,222,8500,רמלה,ישיבת - עטרת זקנים,,13,5340,188094.90792699999,649470.15989400004,0,,188094.90792699999,649470.15989400004
53980919,222,3000,ירושלים,ישיבת - מגן אברהם,,13,5340,220160.65142700000,631651.92939399998,2014,2015-07,220160.65142700000,631651.92939399998
54019980,222,6100,בני ברק,ישיבת - תפארת צבי,,13,5340,184340.47382700001,665495.81009399996,0,,184340.47382700001,665495.81009399996
53982526,222,696,"כפר חב""ד",בית ספר - לדפוס יד החמישה,,13,5340,185389.96132700000,654918.50059399998,0,,185389.96132700000,654918.50059399998
53982531,222,0,,ישיבת - עטרת שלמה,,13,5340,210909.77702700000,623478.81729399995,0,,210909.77702700000,623478.81729399995
54018118,222,7000,לוד,ישיבת - ברית אליהו,,13,5340,189024.82192700001,650606.49439400004,0,,189024.82192700001,650606.49439400004
54002288,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220369.07912700000,632685.50629399996,0,,220369.07912700000,632685.50629399996
54021020,222,9000,באר שבע,ישיבה - תורת אור,,13,5340,180363.35062700001,574313.31889400003,0,,180363.35062700001,574313.31889400003
53994780,222,70,אשדוד,ישיבת - היכל אברהם,,13,5340,165386.59902699999,632494.29149400000,0,,165386.59902699999,632494.29149400000
54021113,222,3000,ירושלים,ישיבת - קמניץ,,13,5340,220926.13682700001,633105.80039400002,0,,220926.13682700001,633105.80039400002
53996605,222,3000,ירושלים,ישיבת - חברון כנסת ישראל לצעירים,,13,5340,219710.75512700001,634069.24129399995,0,,219710.75512700001,634069.24129399995
54021798,222,6100,בני ברק,ישיבת - בית דבורה,,13,5340,183982.57242700001,666387.11359399999,0,,183982.57242700001,666387.11359399999
54020992,222,7000,לוד,ישיבת - שי בלקר,,13,5340,189273.67532700000,650300.78719399997,0,,189273.67532700000,650300.78719399997
53995418,222,1309,אלעד,כולל - אבי עזרי,,13,5340,195990.91542700000,662141.28769400006,0,,195990.91542700000,662141.28769400006
53995439,222,3000,ירושלים,ישיבת - אור ברוך,,13,5340,217110.90802700000,630559.48889399995,0,,217110.90802700000,630559.48889399995
53994916,222,6100,בני ברק,ישיבת - זה ינחמינו,,13,5340,184485.11612699999,666972.94269399997,0,,184485.11612699999,666972.94269399997
53997519,222,246,נתיבות,ישיבת - אבן האזל,,13,5340,161510.33722700001,593171.53749400005,0,,161510.33722700001,593171.53749400005
54004011,222,3000,ירושלים,ישיבת - רוזון,,13,5340,219966.99542699999,633156.93939399999,0,,219966.99542699999,633156.93939399999
53995909,222,2200,דימונה,ישיבת נחלת אפרים,Nahalat Efryim Yeshiva,13,5340,202631.33402700000,552366.19389400003,0,,202631.33402700000,552366.19389400003
54002959,222,6100,בני ברק,"ישיבת - מרכז חסידי ביאלא ב""ב",,13,5340,184068.58212700000,665754.92729400005,0,,184068.58212700000,665754.92729400005
54003001,222,696,"כפר חב""ד",בית ספר - לדפוס יד החמישה,,13,5340,185341.04122700001,654852.34209399996,0,,185341.04122700001,654852.34209399996
53996726,222,6100,בני ברק,ישיבת - שיח יצחק,,13,5340,184743.63802700001,666387.06669400004,0,,184743.63802700001,666387.06669400004
53997507,222,4000,חיפה,ישיבת - אור ישראל,,13,5340,200678.60742700001,746236.00649399997,2014,2015-07,200678.60742700001,746236.00649399997
54002392,222,31,אופקים,כולל - אברכים עוד יוסף חי,,13,5340,163318.95352700001,580164.93559400004,0,,163318.95352700001,580164.93559400004
54002385,222,3000,ירושלים,בית מאיר מרכז לתורה ותפילה,,13,5340,220989.57372700001,634981.76429399999,0,,220989.57372700001,634981.76429399999
54003988,222,3000,ירושלים,ישיבת - נצח ישראל,,13,5340,220342.07942699999,631333.03239399998,0,,220342.07942699999,631333.03239399998
53996555,222,3000,ירושלים,ישיבת - אור חיים,,13,5340,221077.34392700001,633073.10819399997,0,,221077.34392700001,633073.10819399997
53994219,222,3000,ירושלים,"ישיבת - חב""ד תורת אמת",,13,5340,220203.84782699999,633424.03229400003,0,,220203.84782699999,633424.03229400003
54003820,222,3000,ירושלים,ישיבת - עטרת תורה,,13,5340,218227.88302700000,633107.18329399999,0,,218227.88302700000,633107.18329399999
53998252,222,3000,ירושלים,ישיבת - בית אברהם,,13,5340,221185.62882700001,632539.11279399996,0,,221185.62882700001,632539.11279399996
54003849,222,3000,ירושלים,קרית חינוך כהן,,13,5340,222758.79802700001,637411.27739399998,0,,222758.79802700001,637411.27739399998
54021778,222,70,אשדוד,ישיבת - שמחת רפאל,,13,5340,168315.40222700001,633370.95569400000,0,,168315.40222700001,633370.95569400000
53991302,222,6400,הרצלייה,ישיבה - חזון מרדכי,,13,5340,182732.60712700000,675023.28149400000,0,,182732.60712700000,675023.28149400000
53994823,222,6100,בני ברק,ישיבת - אוצרות התורה,,13,5340,185031.24212700000,665303.56049399998,0,,185031.24212700000,665303.56049399998
54002826,222,6100,בני ברק,ישיבת - עטרת ישראל,,13,5340,185203.36052700001,667300.97469399997,0,,185203.36052700001,667300.97469399997
54002236,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,218208.79562700001,633110.90389399999,0,,218208.79562700001,633110.90389399999
54002237,222,3000,ירושלים,ישיבת - אור תורה,,13,5340,222192.16562700001,631485.26379400003,0,,222192.16562700001,631485.26379400003
54020122,222,2610,בית שמש,כולל - בית אוהב תורה,,13,5340,199460.89082700000,627612.46259400004,0,,199460.89082700000,627612.46259400004
53991407,222,2400,אור יהודה,בית מדרש משכן שמעון,,13,5340,186555.57912700000,659139.59819399996,0,,186555.57912700000,659139.59819399996
53993599,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,217493.78892699999,630832.19569399999,0,,217493.78892699999,630832.19569399999
54003871,222,3000,ירושלים,ישיבת - היכל עזרה,,13,5340,220345.61212700000,632817.42249400006,0,,220345.61212700000,632817.42249400006
54003880,222,1309,אלעד,ישיבה - בית אליהו,,13,5340,195739.69882699999,661903.77589399996,0,,195739.69882699999,661903.77589399996
54002261,222,3000,ירושלים,מוסדות משכן שלמה ישיבת בין הזמנים,,13,5340,220731.48742699999,633592.95309400000,0,,220731.48742699999,633592.95309400000
53996436,222,0,,ישיבה - נזר אברהם יעקוב,,13,5340,204296.00892699999,649529.18519400002,0,,204296.00892699999,649529.18519400002
53991972,222,4000,חיפה,כולל - זכרון אדם,,13,5340,200631.55922699999,745694.35459400003,0,,200631.55922699999,745694.35459400003
54003914,222,1034,קריית מלאכי,"כולל - האר""י",,13,5340,175981.30182699999,625916.31829400000,0,,175981.30182699999,625916.31829400000
53994967,222,6100,בני ברק,ישיבת - אור שרגא יצחק,,13,5340,184755.49292700001,666110.84609400004,0,,184755.49292700001,666110.84609400004
53999416,222,4000,חיפה,כולל - מוסדות צאנז,,13,5340,200566.13192700001,745420.97099399997,2014,2015-07,200566.13192700001,745420.97099399997
53990951,222,3000,ירושלים,ישיבת - דעת יוסף,,13,5340,223517.92272700000,638984.14449400001,0,,223517.92272700000,638984.14449400001
53992296,222,6100,בני ברק,ישיבת - פנים מאירות,,13,5340,185064.43122699999,664943.64459399995,0,,185064.43122699999,664943.64459399995
53990369,222,6100,בני ברק,ישיבת - מקור ברוך,,13,5340,184579.14032700000,665504.48629399994,0,,184579.14032700000,665504.48629399994
53990423,222,6100,בני ברק,ישיבה - לצעירים דעת יעקב אריה,,13,5340,185136.66002700001,665281.09399400000,0,,185136.66002700001,665281.09399400000
53990152,222,0,,ישיבת - אלון מורה,,13,5340,215546.66402699999,680608.96849400003,0,,215546.66402699999,680608.96849400003
53991221,222,7900,פתח תקווה,כולל - היכל הקודש,,13,5340,191212.36342700000,664220.07869400003,0,,191212.36342700000,664220.07869400003
53988971,222,6100,בני ברק,ישיבת - אוהל משה,,13,5340,184604.64412700001,665065.41489400005,0,,184604.64412700001,665065.41489400005
54018797,222,6100,בני ברק,ישיבת - בית מנחם,,13,5340,184559.04742700001,665610.80299400003,0,,184559.04742700001,665610.80299400003
53999482,222,0,,ישיבה - זכרון משה,,13,5340,204327.10942699999,648485.68749399995,0,,204327.10942699999,648485.68749399995
53991286,222,6800,קריית אתא,כולל - אוהל יוסף וחנה,,13,5340,211302.52142700000,746597.30319400004,0,,211302.52142700000,746597.30319400004
53989363,222,2610,בית שמש,כולל - בית יוסף,,13,5340,198686.41062700000,628716.64319400000,0,,198686.41062700000,628716.64319400000
53990454,222,8300,ראשון לציון,ישיבת - קליב,,13,5340,183207.12842699999,652288.57449399994,0,,183207.12842699999,652288.57449399994
53997305,222,6100,בני ברק,ישיבת - אוהל שלום,,13,5340,184235.04072700001,666950.51409399998,0,,184235.04072700001,666950.51409399998
54020189,222,6100,בני ברק,ישיבת - משכנות שמעון,,13,5340,184552.59632700001,666877.55279400002,0,,184552.59632700001,666877.55279400002
53991526,222,2610,בית שמש,ישיבה - תורת עולם,,13,5340,199599.89362700001,627404.93559400004,2013,2014-01,199599.89362700001,627404.93559400004
53991542,222,3000,ירושלים,ישיבה - קול רינה,,13,5340,220011.85412700000,632226.35379400000,2014,2015-07,220011.85412700000,632226.35379400000
53988349,222,70,אשדוד,כולל,Kolel,13,5340,166242.33222700001,632616.73499400006,0,,166242.33222700001,632616.73499400006
53992070,222,3000,ירושלים,ישיבת - נחלת יצחק,,13,5340,220805.87172699999,633250.32979400002,0,,220805.87172699999,633250.32979400002
53990992,222,0,,ישיבה - אור חביב,Or Haviv Yeshiva,13,5340,215272.32192700001,619304.51199399994,0,,215272.32192700001,619304.51199399994
53988909,222,6100,בני ברק,ישיבת - בית יעקב,,13,5340,183947.23472700000,666298.05799400003,0,,183947.23472700000,666298.05799400003
53997888,222,0,,ישיבה - דרך השלמות,,13,5340,204153.56392700001,649176.39909399999,0,,204153.56392700001,649176.39909399999
53997387,222,0,,הישיבה הגבוהה,,13,5340,172529.44492700000,622813.58909400005,0,,172529.44492700000,622813.58909400005
53998563,222,3000,ירושלים,ישיבת - לב יהודה,,13,5340,221528.53682700000,632105.72169399995,0,,221528.53682700000,632105.72169399995
54021697,222,6100,בני ברק,ישיבת - צעירים שיח התורה,,13,5340,184582.61522700000,664946.09879399999,0,,184582.61522700000,664946.09879399999
53988222,222,5000,תל אביב -יפו,ישיבת - חזון נחום,,13,5340,177258.59532699999,662004.88089399994,0,,177258.59532699999,662004.88089399994
53987185,222,6200,בת ים,ישיבות יעקב יוסף,,13,5340,177512.87652699999,657698.57769399998,0,,177512.87652699999,657698.57769399998
54020935,222,8000,צפת,ישיבת - ברסלב,,13,5340,246184.46962700001,763770.53459399997,0,,246184.46962700001,763770.53459399997
53994891,222,70,אשדוד,ישיבת - דחסידי שרנובי,,13,5340,168523.52192699999,632837.04189400002,0,,168523.52192699999,632837.04189400002
53994892,222,70,אשדוד,כולל - נתן רחמים,,13,5340,168567.76832700000,633365.79489400005,0,,168567.76832700000,633365.79489400005
53994899,222,8000,צפת,ישיבת - החסד צפת,,13,5340,246444.42872699999,763750.29979399999,0,,246444.42872699999,763750.29979399999
54003642,222,229,גני תקווה,ישיבה - בית אליהו,,13,5340,187604.46592700001,663027.27789400006,0,,187604.46592700001,663027.27789400006
54003713,222,3000,ירושלים,ישיבה - אור שמואל,,13,5340,220058.12812700000,633057.95829400001,0,,220058.12812700000,633057.95829400001
54022543,222,8000,צפת,ישיבה,Yeshiva,13,5340,245921.46902700001,763397.46199400001,0,,245921.46902700001,763397.46199400001
54002706,222,7600,עכו,כולל - אור חיים ושמחה,,13,5340,207682.89322699999,759516.82539400004,0,,207682.89322699999,759516.82539400004
53999977,222,9000,באר שבע,"ישיבת - אמי""ת",,13,5340,179760.69012700001,574997.54009400005,0,,179760.69012700001,574997.54009400005
53999991,222,6100,בני ברק,כולל - יד משה,,13,5340,185283.24822700000,666856.16529399995,0,,185283.24822700000,666856.16529399995
54001892,222,922,רכסים,ישיבת - מוסדות חכמה ומוסר,,13,5340,210215.45792700001,740106.94699400000,0,,210215.45792700001,740106.94699400000
53998908,222,5000,תל אביב -יפו,"בית מדרש הרשב""י",Bet Midrash HaRashbi,13,5340,181054.55452700000,661647.42919399997,0,,181054.55452700000,661647.42919399997
53999108,222,6100,בני ברק,ישיבת - חסד לאברהם,,13,5340,185074.21812700000,665341.76909399999,0,,185074.21812700000,665341.76909399999
54000022,222,6100,בני ברק,ישיבת - תיקוני אליהו מעינות ישועה,,13,5340,185028.92302700001,666540.27769400005,0,,185028.92302700001,666540.27769400005
54003627,222,3000,ירושלים,ישיבת - מדרש אליהו,,13,5340,220408.77232700001,632740.03349399997,0,,220408.77232700001,632740.03349399997
54002111,222,6100,בני ברק,ישיבת - בית נחום,,13,5340,184909.84202700001,665505.63749400002,0,,184909.84202700001,665505.63749400002
54003705,222,3000,ירושלים,ישיבת - בית הלוי,,13,5340,220728.86122699999,633649.55079400004,0,,220728.86122699999,633649.55079400004
54000133,222,70,אשדוד,ישיבת - שי עולמות,,13,5340,167649.92332700000,632957.95559400006,0,,167649.92332700000,632957.95559400006
54004621,222,6700,טבריה,מרכז תורני החיים לדוד,HaHayyim LeDavid Religious Center,13,5340,250614.17492699999,743519.93059400003,0,,250614.17492699999,743519.93059400003
53998962,222,8500,רמלה,כולל - אשל אברהם,,13,5340,187501.71242699999,648913.57999400003,0,,187501.71242699999,648913.57999400003
54002672,222,466,בית דגן,ישיבת - שמעון הצדיק,,13,5340,184011.61292700001,656724.80389400001,0,,184011.61292700001,656724.80389400001
54005321,222,3000,ירושלים,ישיבת - דבר ירושלים,,13,5340,216879.85502700001,632273.73189399997,0,,216879.85502700001,632273.73189399997
54005440,222,3000,ירושלים,ישיבה - מקדש מלך,,13,5340,217435.07802700001,630299.62299399998,0,,217435.07802700001,630299.62299399998
54006139,222,0,,ישיבה - גדולה מתתיהו,,13,5340,203431.53552700000,648596.38739399996,0,,203431.53552700000,648596.38739399996
54003104,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220662.82952699999,633257.56959400000,0,,220662.82952699999,633257.56959400000
54000143,222,5000,תל אביב -יפו,ישיבת - חזון אליהו,,13,5340,179326.36082700000,664963.99419400003,0,,179326.36082700000,664963.99419400003
54022045,222,3000,ירושלים,ישיבת - נחלת יוסף,,13,5340,218160.40552700000,633254.95319399994,0,,218160.40552700000,633254.95319399994
54002070,222,3000,ירושלים,ישיבת - אור יעקב,,13,5340,218027.20972700001,633007.31649400003,0,,218027.20972700001,633007.31649400003
54002075,222,2630,קריית גת,ישיבה - צבי ישראל,,13,5340,177841.39392700000,613086.55619399995,0,,177841.39392700000,613086.55619399995
53999769,222,6700,טבריה,"כולל - אברכים ע""ש רמב""ם זיעייא",,13,5340,248463.99302699999,742494.85519399995,0,,248463.99302699999,742494.85519399995
